[32m[2025-10-24T22:01:05.911Z]  INFO: Requesting https://sparql.rhea-db.org/sparql { headers: { accept: 'application/n-quads,application/trig;q=0.95,application/ld+json;q=0.9,application/n-triples;q=0.8,text/turtle;q=0.6,application/rdf+xml;q=0.5,text/n3;q=0.35,application/xml;q=0.3,image/svg+xml;q=0.3,text/xml;q=0.3,text/html;q=0.2,application/xhtml+xml;q=0.18,application/json;q=0.135,text/shaclc;q=0.1,text/shaclc-ext;q=0.05', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/22' }, method: undefined, actor: 'urn:comunica:default:http/actors#fetch' }
[0m[90m[2025-10-24T22:01:24.057Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_1283%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 947, currentDelay: 119132, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.057Z]  DEBUG: Determined physical join operator 'inner-nested-loop' { entries: 2, variables: [ [ 'smiles' ], [] ], costs: { 'inner-nested-loop': 5.577153207736941e+34 }, coefficients: { 'inner-nested-loop': { iterations: 5.577153207736941e+33, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:01:24.058Z]  DEBUG: Determined physical join operator 'inner-nested-loop' { entries: 2, variables: [ [ 'smiles' ], [] ], costs: { 'inner-nested-loop': 5.577153207736941e+34 }, coefficients: { 'inner-nested-loop': { iterations: 5.577153207736941e+33, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:01:24.058Z]  DEBUG: Determined physical join operator 'inner-nested-loop' { entries: 2, variables: [ [ 'smiles' ], [] ], costs: { 'inner-nested-loop': 5.577153207736941e+34 }, coefficients: { 'inner-nested-loop': { iterations: 5.577153207736941e+33, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:01:24.059Z]  DEBUG: Determined physical join operator 'inner-nested-loop' { entries: 2, variables: [ [ 'smiles' ], [] ], costs: { 'inner-nested-loop': 5.577153207736941e+34 }, coefficients: { 'inner-nested-loop': { iterations: 5.577153207736941e+33, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:01:24.065Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_1283%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 44, currentDelay: 2072, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.065Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_1283%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 947, currentDelay: 120071, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.065Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_1283%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 44, currentDelay: 2116, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.066Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_1283%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 947, currentDelay: 121017, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.066Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_1283%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 44, currentDelay: 2159, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.066Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_1283%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 947, currentDelay: 121964, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.066Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_1283%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 44, currentDelay: 2203, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.066Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_1283%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 947, currentDelay: 122911, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.066Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_1283%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 44, currentDelay: 2247, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.066Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_1283%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 947, currentDelay: 123858, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.066Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_1283%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 44, currentDelay: 2291, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.066Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_1283%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 947, currentDelay: 124805, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.067Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fsmiles%20WHERE%20%7B%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_48934%3E%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Fsmiles%3E%20%3Fsmiles.%20%7D', requestInterval: 44, currentDelay: 2334, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.067Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fsmiles%20WHERE%20%7B%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_48934%3E%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Fsmiles%3E%20%3Fsmiles.%20%7D', requestInterval: 947, currentDelay: 125751, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.067Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fsmiles%20WHERE%20%7B%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_40%3E%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Fsmiles%3E%20%3Fsmiles.%20%7D', requestInterval: 44, currentDelay: 2378, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.067Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fsmiles%20WHERE%20%7B%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_40%3E%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Fsmiles%3E%20%3Fsmiles.%20%7D', requestInterval: 947, currentDelay: 126698, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.067Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fsmiles%20WHERE%20%7B%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_63%3E%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Fsmiles%3E%20%3Fsmiles.%20%7D', requestInterval: 44, currentDelay: 2422, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.067Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fsmiles%20WHERE%20%7B%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_63%3E%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Fsmiles%3E%20%3Fsmiles.%20%7D', requestInterval: 947, currentDelay: 127645, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.067Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fsmiles%20WHERE%20%7B%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_87%3E%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Fsmiles%3E%20%3Fsmiles.%20%7D', requestInterval: 44, currentDelay: 2466, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.067Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fsmiles%20WHERE%20%7B%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_87%3E%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Fsmiles%3E%20%3Fsmiles.%20%7D', requestInterval: 947, currentDelay: 128592, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[32m[2025-10-24T22:01:24.086Z]  INFO: Requesting https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_1283%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D { headers: { accept: 'application/sparql-results+json;q=1.0,application/sparql-results+xml;q=0.7', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/22' }, method: 'GET', actor: 'urn:comunica:default:http/actors#fetch' }
[0m[32m[2025-10-24T22:01:24.137Z]  INFO: Requesting https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fchebi%20%3FinchiKey%20WHERE%20%7B%20%3Fchebi%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Finchikey%3E%20%3FinchiKey.%20%7D { headers: { accept: 'application/sparql-results+json;q=1.0,application/sparql-results+xml;q=0.7', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/22' }, method: 'GET', actor: 'urn:comunica:default:http/actors#fetch' }
[0m[32m[2025-10-24T22:01:24.192Z]  INFO: Requesting https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_4808%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D { headers: { accept: 'application/sparql-results+json;q=1.0,application/sparql-results+xml;q=0.7', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/22' }, method: 'GET', actor: 'urn:comunica:default:http/actors#fetch' }
[0m[90m[2025-10-24T22:01:24.209Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:01:24.210Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:01:24.211Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:01:24.211Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:01:24.213Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:01:24.213Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:01:24.214Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:01:24.215Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:01:24.219Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_1283%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 46, currentDelay: 2360, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.219Z]  DEBUG: Determined physical join operator 'inner-nested-loop' { entries: 2, variables: [ [ 'smiles' ], [] ], costs: { 'inner-nested-loop': 5.577153207736941e+34 }, coefficients: { 'inner-nested-loop': { iterations: 5.577153207736941e+33, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:01:24.220Z]  DEBUG: Determined physical join operator 'inner-nested-loop' { entries: 2, variables: [ [ 'smiles' ], [] ], costs: { 'inner-nested-loop': 5.577153207736941e+34 }, coefficients: { 'inner-nested-loop': { iterations: 5.577153207736941e+33, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:01:24.220Z]  DEBUG: Determined physical join operator 'inner-nested-loop' { entries: 2, variables: [ [ 'smiles' ], [] ], costs: { 'inner-nested-loop': 5.577153207736941e+34 }, coefficients: { 'inner-nested-loop': { iterations: 5.577153207736941e+33, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:01:24.221Z]  DEBUG: Determined physical join operator 'inner-nested-loop' { entries: 2, variables: [ [ 'smiles' ], [] ], costs: { 'inner-nested-loop': 5.577153207736941e+34 }, coefficients: { 'inner-nested-loop': { iterations: 5.577153207736941e+33, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:01:24.224Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_1283%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 947, currentDelay: 129382, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.224Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_1283%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 46, currentDelay: 2401, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.224Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_1283%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 947, currentDelay: 130329, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.224Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_1283%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 46, currentDelay: 2447, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.224Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_1283%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 947, currentDelay: 131276, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:24.224Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_1283%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 46, currentDelay: 2493, actor: 'urn:comunica:default:http/actors#limit-rate' }
